"Map","Name","Guid","Entry","X","Y","DistXY"
"870","Longying Ranger","522019","60730","2761.75","3201.98","0"
"870","Longying Ranger","522060","60730","2688.7","3280.69","0"
"870","Loon Mai","513516","56720","-392.34","1911.94","0"
"870","Lorewalker Cho","503710","59377","1477.61","-518.57","0"
"870","Lorewalker Cho","504009","56345","2391.57","-2103.05","0.339"
"870","Lorewalker Cho","509644","63784","4406.13","939.08","0"
"870","Lorewalker Cho","534222","61962","1447.18","371.45","0"
"870","Lorewalker Huynh","534217","64691","1453.24","406.25","0"
"870","Lotus Basket","513909","66632","359.11","327.11","0"
"870","Lotus Basket","513910","66632","359.73","329.78","0"
"870","Lotus Basket","513921","66632","358.79","329.36","0"
"870","Lotus Basket","513922","66632","358.84","328.19","0"
"870","Lotus Farmer","513904","56729","321.92","244.34","0"
"870","Lotus Farmer","513905","56729","326.18","263.21","0.201"
"870","Lu Jon Sun","505805","66265","3007.19","-605.2","0"
"870","Lucan Malory","582667","73144","194.66","2200.33","0.089"
"870","Lucky Bluestring","510147","60180","3568.46","1834.34","0"
"870","Lucky Eightcoins","507777","59371","3041.63","789.87","0"
"870","Luckydo","507870","66186","2685.05","1345.37","0"
"870","Luckydo","507871","66186","2694.93","1354.75","0"
"870","Luckydo","507880","66191","2672.14","1370.98","0"
"870","Luckydo","507897","66191","2649.02","1298.76","0"
"870","Luckydo","507934","66186","2682.9","1509.55","0"
"870","Luckydo","508032","66191","2857.69","2006.12","0"
"870","Luckydo","508090","66197","2955.33","1635.4","0"
"870","Lumpy Toad","513824","65844","406.79","179.08","0.469"
"870","Lumpy Toad","513835","65844","384.45","238.98","0.479"
"870","Lumpy Toad","513837","65844","415.93","252.18","0.174"
"870","Lumpy Toad","513855","65844","393.92","172.49","0.172"
"870","Lun-Chi","509922","64501","3277.4","646.77","0"
"870","Lun-Chi","509959","60994","3456.48","399.06","0"
"870","Luna","515412","59602","-433.95","1449.62","0"
"870","Lurching Blossom","501543","55610","2464.98","-439.07","0"
"870","Lurching Blossom","502382","55610","2388.41","-348.54","0"
"870","Lurching Blossom","502417","55610","2495.94","-316.96","0"
"870","Lurching Blossom","502424","55610","2433.12","-394.79","0"
"870","Lyalia","534089","64610","957.86","353.65","0"
"870","Madam Lani","507785","64882","3042.54","750.01","0"
"870","Malayan Quillrat","511868","64784","436.39","-870.98","0.294"
"870","Malayan Quillrat","513455","64784","57.38","2077.26","0.274"
"870","Malayan Quillrat","514560","64784","-849.43","342.55","0"
"870","Malayan Quillrat","514651","64784","-852.96","625.6","0.052"
"870","Malayan Quillrat","515710","63094","-622.94","2075.05","0.345"
"870","Malayan Quillrat","515994","64784","-877.52","1731.34","0.341"
"870","Malayan Quillrat","516034","64784","-757.15","1655.88","0.321"
"870","Malayan Quillrat Pup","512476","64785","-506.76","1331.85","0.421"
"870","Malayan Quillrat Pup","512476","64785","-506.76","1331.85","0.254"
"870","Malayan Quillrat Pup","512476","64785","-506.76","1331.85","0.172"
"870","Malik the Unscathed","527498","62774","150.74","3192.79","0"
"870","Mama Min","514012","64313","-92.54","472.42","0"
"870","Manglemaw","514356","58754","420.78","422.9","0"
"870","Mao the Lookout","523176","61467","1324.71","2519.5","0"
"870","Maolin Edgewater","517185","65890","-1610.94","592","0"
"870","Marista Fisherman","519045","60422","-2533.85","525.66","0"
"870","Marista Fisherman","519062","60422","-2533.94","523.07","0"
"870","Marista Fisherman","519064","60422","-2536.75","517.74","0"
"870","Marista Fisherman","519115","60422","-2451.47","508.24","0"
"870","Marista Fisherman","519126","60422","-2457.12","547.21","0"
"870","Marista Fisherman","519174","60422","-2529.84","530.98","0"
"870","Marista Fisherman","519175","60422","-2529.83","521.08","0"
"870","Marista Fisherman","519177","60422","-2531.29","529.11","0"
"870","Marksman Ye","523738","62573","1379.26","4134.72","0"
"870","Marri","518747","64087","-1479.83","-235.77","0"
"870","Marsh Fiddler","512004","64786","221.74","-837.79","0.095"
"870","Marsh Fiddler","512103","64786","-147.74","-106.69","0.452"
"870","Marsh Fiddler","515357","64786","-222.98","1268.84","0.361"
"870","Marsh Fiddler","516054","64786","-755","1716.39","0.343"
"870","Marsha Stockton","534096","64110","806.33","293.55","0"
"870","Masked Tanuki","500101","64775","1877.02","-878.74","0"
"870","Masked Tanuki","500629","63003","52.26","-1777.78","0.483"
"870","Masked Tanuki","500872","64775","1794.83","-1444.31","0.276"
"870","Masked Tanuki","501391","64775","227.03","-1414.43","0.433"
"870","Masked Tanuki Pup","500482","63716","1798.78","-2076.65","0.416"
"870","Masked Tanuki Pup","500482","63716","1798.78","-2076.65","0.367"
"870","Masked Tanuki Pup","503255","64776","2013.95","-2315.17","0.431"
"870","Master Angler Marina","534144","64033","934.53","288.44","0"
"870","Master Bier","507845","66357","3939","1640.4","0"
"870","Master Boom Boom","509912","61013","3271.29","632.12","0"
"870","Master Boom Boom","510054","61013","3678.52","666.28","0"
"870","Master Bruised Paw","513319","56714","278.65","1961","0"
"870","Master Cheng","511771","66258","3943.45","1894.26","0"
"870","Master Chow","511760","67092","3883.71","1813.11","0"
"870","Master Goh","514752","57407","-435.66","181.8","0"
"870","Master Hight","507836","66260","3836.84","1798.63","0"
"870","Master Hsu","511778","66207","3910.69","1867.67","0"
"870","Master Kistane","511724","66253","3990.71","1832.75","0"
"870","Master Li","536965","73082","-721.66","-4915.28","0.424"
"870","Master Lo","507854","66358","3939.56","1637.75","0"
"870","Master Marshall","507832","66355","3850.33","1674.2","0"
"870","Master Stone Fist","505564","54922","2499.93","-1567.25","0"
"870","Master Tan","511827","66359","4011.23","1708.64","0.266"
"870","Master Windfur","502759","59160","1581.54","-1934.23","0"
"870","Master Windfur","509920","61012","3283.71","644.9","0"
"870","Master Windfur","509955","61012","3795.54","533.83","0"
"870","Master Woo","511782","66254","3969.4","1798.13","0"
"870","Master Yeoh","511759","67095","3883.15","1815.97","0"
"870","Master Zhang","534101","64150","809.59","277.98","0"
"870","Masterweaver Li","514796","59041","-448.8","241.69","0"
"870","Matron Vi Vinh","534165","64149","783.99","280.32","0.122"
"870","Matt ""Lucky"" Gotcher","515673","58434","-1056.54","2055.31","0.22"
"870","Max Narstave","519190","60293","-2505.63","532.81","0"
"870","Mayor Bramblestaff","306","59073","1785.62","316.36","0"
"870","Mayor Bramblestaff","507233","59073","1785.62","316.36","0"
"870","Mayor Honeydew","505802","66220","3010.23","-585.64","0"
"870","Mayor Shiyo","532287","58819","698.01","1585.24","0"
"870","Mei Barrelbottom","517050","57744","-347.93","-606.97","0"
"870","Mei Mei Ironpaw","514121","58714","-251.56","614.06","0"
"870","Meila","505524","62325","2050.18","-1987.73","0.292"
"870","Meng Chi the Fist","534076","64100","747.36","261.14","0.472"
"870","Merchant Benny","532211","58820","771.83","1625.81","0"
"870","Merchant Greenfield","514123","58718","-268.32","603.41","0"
"870","Merchant Qiu","507775","66415","3055.28","814.81","0"
"870","Merchant Shi","507541","59263","1910.91","147.99","0"
"870","Messenger Grummle","521123","67865","-1788.55","2446.47","0"
"870","Mia Marlfur","513536","57127","-340.96","2071.53","0"
"870","Milau","534699","64965","1698.87","1917.78","0"
"870","Min the Breeze Rider","528563","63498","-1087.88","3136.99","0"
"870","Mire Beast","527371","63731","614.88","2404.29","0.341"
"870","Mire Beast","527393","63731","614.57","2404.14","0"
"870","Mirror Strider","500126","62998","1098.35","-1331.52","0"
"870","Mirror Strider","503509","59085","1547.73","-814.41","0"
"870","Mirror Strider","503523","59085","1533.43","-894.74","0"
"870","Mirror Strider","503889","59085","1524.42","-587.94","0"
"870","Mirror Strider","503890","59085","1537.91","-545.94","0"
"870","Mirror Strider","503897","59085","1551.24","-565.27","0"
"870","Mirror Strider","503898","59085","1559.99","-550.09","0"
"870","Mirror Strider","503954","59085","1531.04","-825.54","0"
"870","Mischievous Snow Sprite","506849","59693","3530.7","1263","0"
"870","Mischievous Snow Sprite","506914","59693","3490.33","1148.7","0"
"870","Mischievous Snow Sprite","510192","59693","3640.75","1229.02","0"
"870","Mischievous Snow Sprite","510257","59693","3644.46","1313.86","0"
"870","Mischievous Snow Sprite","511652","59693","3415.12","1121.62","0.153"
"870","Misguided Serpent","500222","65641","2378.62","-2344.31","0"
"870","Misguided Serpent","500234","65641","2379.99","-2344.12","0"
"870","Misguided Serpent","500281","65641","2358.06","-2425.81","0"
"870","Misguided Serpent","500284","65641","2359.18","-2425","0"
"870","Misguided Serpent","500295","65641","2414.08","-2434.78","0"
"870","Misguided Serpent","500296","65641","2410.01","-2472.57","0"
"870","Misguided Serpent","500297","65641","2408.64","-2472.75","0"
"870","Mishi","1045","65716","1540.34","910.02","0"
"870","Mishi","509649","65855","4395.25","940.55","0"
"870","Mishi","534211","66386","1393.99","444.11","0"
"870","Mishi","535236","65716","1540.34","910.02","0"
"870","Mistblade Ripper","526502","61970","-756.07","2548.69","0"
"870","Mistblade Ripper","526504","61970","-762.6","2522.99","0"
"870","Mistblade Ripper","526513","61970","-860.35","2620.23","0"
"870","Mistblade Ripper","526553","61970","-888.75","2684.48","0"
"870","Mistblade Ripper","526585","61970","-855.4","2678.14","0"
"870","Mistblade Ripper","526587","61970","-844.63","2631.95","0"
"870","Mistblade Ripper","526590","61970","-834.29","2619.77","0"
"870","Mistblade Ripper","526604","61970","-867.55","2702.67","0"
"870","Mistblade Scale-Lord","526636","63179","-942.93","2584.71","0"
"870","Mistfall Brew Keg","1092","65267","1273.26","1699.09","0"
"870","Mistfall Brew Keg","1093","65267","1274.5","1700.12","0"
"870","Mistfall Brew Keg","1094","65267","1275.65","1701.32","0"
"870","Mistfall Brew Keg","1095","65267","1273.04","1700.64","0"
"870","Mistfall Brew Keg","1096","65267","1256.87","1701.06","0"
"870","Mistfall Brew Keg","1097","65267","1270.77","1713.14","0"
"870","Mistfall Brew Keg","1098","65267","1254.37","1738.28","0"
"870","Mistfall Brew Keg","1099","65267","1254.84","1739.99","0"
"870","Mistfall Brew Keg","1100","65267","1253.32","1739.51","0"
"870","Mistfall Brew Keg","1101","65267","1253.59","1741.26","0"
"870","Mistfall Brew Keg","1102","65267","1236.39","1738.84","0"
"870","Mistfall Brew Keg","1103","65267","1226.89","1761.44","0"
"870","Mistfall Brew Keg","1104","65267","1227.92","1762.62","0"
"870","Mistfall Brew Keg","1105","65267","1225.93","1762.68","0"
"870","Mistfall Brew Keg","1106","65267","1208.32","1750.42","0"
"870","Mistfall Brew Keg","1107","65267","1207.66","1752.01","0"
"870","Mistfall Brew Keg","532912","65267","1207.66","1752.01","0"
"870","Mistfall Brew Keg","532915","65267","1274.5","1700.12","0"
"870","Mistfall Brew Keg","532916","65267","1253.32","1739.51","0"
"870","Mistfall Brew Keg","532917","65267","1254.84","1739.99","0"
"870","Mistfall Brew Keg","532919","65267","1208.32","1750.42","0"
"870","Mistfall Brew Keg","532920","65267","1225.93","1762.68","0"
"870","Mistfall Brew Keg","532921","65267","1253.59","1741.26","0"
"870","Mistfall Brew Keg","532922","65267","1236.39","1738.84","0"
"870","Mistfall Brew Keg","532923","65267","1226.89","1761.44","0"
"870","Mistfall Brew Keg","532924","65267","1227.92","1762.62","0"
"870","Mistfall Brew Keg","532930","65267","1273.26","1699.09","0"
"870","Mistfall Brew Keg","532937","65267","1275.65","1701.32","0"
"870","Mistfall Brew Keg","532938","65267","1270.77","1713.14","0"
"870","Mistfall Brew Keg","532939","65267","1273.04","1700.64","0"
"870","Mistfall Brew Keg","532940","65267","1256.87","1701.06","0"
"870","Mistfall Brew Keg","532947","65267","1254.37","1738.28","0"
"870","Mistfall Villager","532050","63935","644.39","1592.82","0"
"870","Mistfall Villager","532052","63934","656.22","1603.43","0"
"870","Mistfall Villager","532053","63935","667.28","1592.88","0"
"870","Mistfall Villager","532055","63935","653.9","1601.37","0"
"870","Mistfall Villager","532073","63935","662.55","1574.57","0"
"870","Mistfall Villager","532074","63934","657.76","1591.53","0"
"870","Mistfall Villager","532102","63934","653.38","1572.19","0"
"870","Mistfall Villager","532144","63935","631.07","1583.44","0"
"870","Mistfall Villager","532149","63934","638.94","1581.03","0"
"870","Mistfall Villager","532151","63935","640.75","1587.8","0"
"870","Mistfall Villager","532152","63934","647.78","1577.25","0"
"870","Mistfall Villager","532153","63934","639.66","1602.38","0"
"870","Mistfall Villager","532187","63934","766.52","1558.13","0"
"870","Mistfall Villager","532204","63935","782.84","1546.68","0"
"870","Mistfall Villager","532208","63935","774.6","1650.12","0"
"870","Mistfall Villager","532210","63934","777.67","1650.21","0"
"870","Mistfall Villager","532213","63934","778.02","1620.59","0"
"870","Mistfall Villager","532214","63935","779.88","1621.89","0"
"870","Mistfall Villager","532215","63935","781.64","1620.36","0"
"870","Mistfall Villager","532220","63934","759.7","1633.48","0"
"870","Mistfall Villager","532224","63935","730.28","1691.51","0"
"870","Mistfall Villager","532225","63934","735.55","1686.17","0"
"870","Mistfall Villager","532252","63934","759.43","1613.33","0"
"870","Mistfall Villager","532296","63935","748.64","1549.11","0"
"870","Mistfall Villager","532389","63935","733.83","1623.05","0"
"870","Mistfall Villager","532402","63935","733.97","1634.92","0"
"870","Mistfall Villager","532605","63934","709.15","1711.59","0"
"870","Mistfall Villager","532608","63935","673.85","1651.71","0"
"870","Mistfall Villager","532677","63935","695.73","1623.99","0"
"870","Mistfall Villager","532681","63934","703.03","1663.33","0"
"870","Mistfall Worker","532203","58693","776.95","1555.43","0"
"870","Mistfall Worker","532596","58693","664.16","1656.21","0"
"870","Mistweaver Ai","536908","73305","-658.68","-5108.15","0.383"
"870","Mitsua","505811","66234","2927.71","-451.21","0"
"870","Mo'ruk","518828","66733","-1545.16","30.58","0"
"870","Mogu Effigy","1053","59156","1559.73","1170.24","0"
"870","Mogu Effigy","1054","59156","1532.62","1264.45","0"
"870","Mogu Effigy","1055","59156","1547.9","1245.66","0"
"870","Mogu Effigy","1056","59156","1575.9","1251.19","0"
"870","Mogu Effigy","1057","59156","1476.21","1209.52","0"
"870","Mogu Effigy","533333","59156","1476.21","1209.52","0"
"870","Mogu Effigy","533334","59156","1575.9","1251.19","0"
"870","Mogu Effigy","533335","59156","1547.9","1245.66","0"
"870","Mogu Effigy","533336","59156","1532.62","1264.45","0"
"870","Mogu Effigy","533337","59156","1559.73","1170.24","0"
"870","Mogu Infiltrator","515225","66206","385.14","1182.81","0"
"870","Mogu Infiltrator","516365","66206","413.04","1104.03","0.32"
"870","Mogu Statue Mount Bunny","532797","63562","1399.85","1700.08","0"
"870","Mogu Statue Mount Bunny","532848","63562","1460.47","1856.45","0"
"870","Mogu Statue Mount Bunny","532871","63562","1495.59","1905.47","0"
"870","Mogu Statue Mount Bunny","532895","63562","1418.56","1939.98","0"
"870","Mokimo the Strong","1036","59959","1566.38","929.62","0"
"870","Mokimo the Strong","535266","59959","1566.38","929.62","0"
"870","Mongoose","521635","65190","1631.49","3820.68","0.464"
"870","Monk Trainee","511722","67021","3939.49","1781.04","0"
"870","Monk Trainee","511723","67021","3918.96","1785.18","0"
"870","Monk Trainee","511725","67015","3967.68","1807.3","0"
"870","Monk Trainee","511727","67021","3920.01","1794.32","0"
"870","Monk Trainee","511728","67015","3971.87","1809.36","0"
"870","Monk Trainee","511729","67015","3973.88","1812.89","0"
"870","Monk Trainee","511730","67015","3978.67","1811.92","0"
"870","Monk Trainee","511732","67021","3938.23","1787.1","0"
"870","Monk Trainee","511733","67015","3962.92","1808.8","0"
"870","Monk Trainee","511734","67015","3976.04","1808.56","0"
"870","Monk Trainee","511735","67021","3931.48","1776.97","0"
"870","Monk Trainee","511736","67021","3941.84","1791.3","0"
"870","Monk Trainee","511754","67066","3905.19","1805.67","0.241"
"870","Monk Trainee","511756","67066","3885.8","1797.63","0"
"870","Monk Trainee","511758","67021","3913.86","1791.61","0"
"870","Monk Trainee","511766","67009","3899.69","1867.42","0"
"870","Monk Trainee","511767","67021","3916.44","1778.43","0"
"870","Monk Trainee","511768","67009","3902.98","1859.83","0"
"870","Monk Trainee","511769","67009","3921.6","1866.29","0"
"870","Monk Trainee","511773","67009","3917.49","1859.02","0"
"870","Monk Trainee","511775","67009","3909.5","1856.74","0.01"
